doi,url,year,title,journal,datePublished,authorFullName,firstName,lastName,numberOfAuthors,authorPosition,affiliation
10.1111/cccr.12070,https://academic.oup.com/ccc/article/8/1/1/3979275,2015,The Virgin Mary With a Mobile Phone: Ideologies of Mothering and Technology Consumption in Philippine Television Advertisements,"Communication, Culture and Critique",2014-09-26,Cheryll Ruth R. Soriano,Cheryll,Soriano,3.0,1.0,"1 Department of Communication, De La Salle University, Manila, 1004, Philippines"
10.1111/cccr.12070,https://academic.oup.com/ccc/article/8/1/1/3979275,2015,The Virgin Mary With a Mobile Phone: Ideologies of Mothering and Technology Consumption in Philippine Television Advertisements,"Communication, Culture and Critique",2014-09-26,Sun Sun Lim,Sun,Lim,3.0,2.0,"2 Department of Communications and New Media, Faculty of Arts &amp; Social Sciences, National University of Singapore, Singapore 117416, Singapore"
10.1111/cccr.12070,https://academic.oup.com/ccc/article/8/1/1/3979275,2015,The Virgin Mary With a Mobile Phone: Ideologies of Mothering and Technology Consumption in Philippine Television Advertisements,"Communication, Culture and Critique",2014-09-26,Milagros Rivera-Sanchez,Milagros,Rivera-Sanchez,3.0,3.0,"3 Graduate School of Business, University of Cape Town, Cape Town, South Africa"
10.1111/cccr.12071,https://academic.oup.com/ccc/article/8/1/20/3979282,2015,Hard Kaur: Broadcasting the New Desi Woman,"Communication, Culture and Critique",2014-10-09,Ethiraj G. Dattatreyan,Ethiraj,Dattatreyan,1.0,1.0,"1 Department of Anthropology, University of Pennsylvania, Philadelphia, PA 19104-6398, USA"
10.1111/cccr.12076,https://academic.oup.com/ccc/article/8/1/37/3979289,2015,Culture as Constitutive: An Exploration of Audience and Journalist Perceptions of Journalism in Samoa,"Communication, Culture and Critique",2014-10-09,Linda Jean Kenix,Linda,Kenix,1.0,1.0,"1 Department of Media and Communication, University of Canterbury, Christchurch 8120, New Zealand"
10.1111/cccr.12069,https://academic.oup.com/ccc/article/8/1/55/3979299,2015,Sports Television Reporters and the Negotiation of Fragmented Professional Identities,"Communication, Culture and Critique",2014-09-30,Jason Genovese,Jason,Genovese,1.0,1.0,"1 Department of Mass Communication, Bloomsburg University of PA, Bloomsburg, PA 17815, USA"
10.1111/cccr.12074,https://academic.oup.com/ccc/article/8/1/73/3979308,2015,Occupy Wall Street and Deliberative Decision-Making: Translating Theory to Practice,"Communication, Culture and Critique",2014-10-09,Seong-Jae Min,Seong-Jae,Min,1.0,1.0,"1 Department of Communication Studies, Pace University, New York, NY 10038, USA"
10.1111/cccr.12075,https://academic.oup.com/ccc/article/8/1/90/3979311,2015,"Bank Shots: Dude Perfect, Corporatization, and Sporting [Hyper-]Reality","Communication, Culture and Critique",2014-10-13,Kyle S. Bunds,Kyle,Bunds,3.0,1.0,"1 Department of Parks, Recreation and Tourism Management, North Carolina State University, Raleigh, NC 27695-8004, USA"
10.1111/cccr.12075,https://academic.oup.com/ccc/article/8/1/90/3979311,2015,"Bank Shots: Dude Perfect, Corporatization, and Sporting [Hyper-]Reality","Communication, Culture and Critique",2014-10-13,Joshua I. Newman,Joshua,Newman,3.0,2.0,"2 Department of Sport Management, Florida State University, Tallahassee, FL 32306-2664, USA"
10.1111/cccr.12075,https://academic.oup.com/ccc/article/8/1/90/3979311,2015,"Bank Shots: Dude Perfect, Corporatization, and Sporting [Hyper-]Reality","Communication, Culture and Critique",2014-10-13,Jennifer M. Proffitt,Jennifer,Proffitt,3.0,3.0,"3 Department of Communication, Florida State University, Tallahassee, FL 32306-2664, USA"
10.1111/cccr.12072,https://academic.oup.com/ccc/article/8/1/108/3979321,2015,“Ketchup Is the Auschwitz of Tomatoes”: Humor and the Collective Memory of Traumatic Events,"Communication, Culture and Critique",2014-10-09,Eyal Zandberg,Eyal,Zandberg,1.0,1.0,"1 School of Communication, Netanya Academic College, Netanya 42365, Israel"
10.1111/cccr.12068,https://academic.oup.com/ccc/article/8/1/124/3979330,2015,Exploring the Alternative–Mainstream Dialectic: What “Alternative Media” Means to a Hybrid Audience*,"Communication, Culture and Critique",2014-09-26,Jennifer Rauch,Jennifer,Rauch,1.0,1.0,"1 Department of Journalism &amp; Communication Studies, Long Island University Brooklyn, New York, NY 11201, USA"
10.1111/cccr.12073,https://academic.oup.com/ccc/article/8/1/144/3979338,2015,Identity Negotiation in Activist Participation,"Communication, Culture and Critique",2014-10-09,Jakob Svensson,Jakob,Svensson,4.0,1.0,"1 Department of Informatics and Media, Uppsala University, Uppsala 75120, Sweden"
10.1111/cccr.12073,https://academic.oup.com/ccc/article/8/1/144/3979338,2015,Identity Negotiation in Activist Participation,"Communication, Culture and Critique",2014-10-09,Christina Neumayer,Christina,Neumayer,4.0,2.0,"2 Culture &amp; Communication, IT University of Copenhagen, Copenhagen 2300, Denmark"
10.1111/cccr.12073,https://academic.oup.com/ccc/article/8/1/144/3979338,2015,Identity Negotiation in Activist Participation,"Communication, Culture and Critique",2014-10-09,Alexander Banfield-Mumb,Alexander,Banfield-Mumb,4.0,3.0,"3 UTI Research Group, Vienna A-1220, Austria"
10.1111/cccr.12073,https://academic.oup.com/ccc/article/8/1/144/3979338,2015,Identity Negotiation in Activist Participation,"Communication, Culture and Critique",2014-10-09,Judith Schossböck,Judith,Schossböck,4.0,4.0,"4 Center for E-Governance, Donau Universität Krems, Krems 3500, Austria"
10.1111/cccr.12058,https://academic.oup.com/ccc/article/7/4/397/4054592,2014,Al-Jazeera and the Arab Uprisings: The Language of Images and a Medium's Stancetaking,"Communication, Culture and Critique",2013-10-08,Assem Nasr,Assem,Nasr,1.0,1.0,"1 Department of Communication, Indiana Purdue University Fort Wayne, Fort Wayne, IN, 46805-1499, USA"
10.1111/cccr.12017,https://academic.oup.com/ccc/article/7/4/415/4055742,2014,Community Media for Reconciliation: A Cypriot Case Study,"Communication, Culture and Critique",2013-10-08,Nico Carpentier,Nico,Carpentier,2.0,1.0,"1 Centre for Studies on Media &amp; Culture, Vrije Universiteit Brussel (VUB), Brussels, Belgium"
10.1111/cccr.12017,https://academic.oup.com/ccc/article/7/4/415/4055742,2014,Community Media for Reconciliation: A Cypriot Case Study,"Communication, Culture and Critique",2013-10-08,Vaia Doudaki,Vaia,Doudaki,2.0,2.0,"2 Department of Communication and Internet Studies, Cyprus University of Technology, Limassol, Cyprus"
10.1111/cccr.12057,https://academic.oup.com/ccc/article/7/4/435/4054612,2014,"The Rally to Restore Sanity, Prepoliticization, and the Future of Politics","Communication, Culture and Critique",2013-10-08,Ian Reilly,Ian,Reilly,2.0,1.0,"1 Department of Communication Studies, Concordia University, Montréal, QC, H4B 1R6, Canada"
10.1111/cccr.12057,https://academic.oup.com/ccc/article/7/4/435/4054612,2014,"The Rally to Restore Sanity, Prepoliticization, and the Future of Politics","Communication, Culture and Critique",2013-10-08,Megan Boler,Megan,Boler,2.0,2.0,"2 Department of Theory and Policy Studies, University of Toronto (OISE), Toronto, ON, M5S 1V6, Canada"
10.1111/cccr.12060,https://academic.oup.com/ccc/article/7/4/453/4054622,2014,"Bollywood Horror as an Uncanny Public Sphere: Genre Theories, Postcolonial Concepts, and the Insightful Audience","Communication, Culture and Critique",2013-10-08,Shakuntala Banaji,Shakuntala,Banaji,1.0,1.0,"1 Department of Media and Communications, London School of Economics and Political Science, London, WC2A 2AE, UK"
10.1111/cccr.12061,https://academic.oup.com/ccc/article/7/4/472/4054649,2014,Justice and Dialogue in Japan's Top Press: Philosopher Michael Sandel as Cultural Authority†,"Communication, Culture and Critique",2013-10-08,Toru Hanaki,Toru,Hanaki,1.0,1.0,"1 Department of British and American Studies, Nanzan University, Nagoya, 466-8673, Japan"
10.1111/cccr.12062,https://academic.oup.com/ccc/article/7/4/487/4055745,2014,The Moroccan Media Field: An Analysis of Elite Hybridity in Television and Film Institutions,"Communication, Culture and Critique",2013-10-08,Jill Campaiola,Jill,Campaiola,1.0,1.0,"1 School of Communication &amp; Information, Rutgers University, New Brunswick, NJ, 08901, USA"
10.1111/cccr.12064,https://academic.oup.com/ccc/article/7/4/506/4054680,2014,"“We are Romanian, Not Roma”: Nation Branding and Postsocialist Discourses of Alterity†","Communication, Culture and Critique",2013-10-08,Nadia Kaneva,Nadia,Kaneva,2.0,1.0,"1 Department of Media, Film, and Journalism Studies, University of Denver, Denver, CO, 80208, USA"
10.1111/cccr.12064,https://academic.oup.com/ccc/article/7/4/506/4054680,2014,"“We are Romanian, Not Roma”: Nation Branding and Postsocialist Discourses of Alterity†","Communication, Culture and Critique",2013-10-08,Delia Popescu,Delia,Popescu,2.0,2.0,"2 Department of Political Science, Le Moyne College, Syracuse, NY, 13214, USA"
10.1111/cccr.12063,https://academic.oup.com/ccc/article/7/4/524/4054697,2014,"Multiculturalism or Euroculturalism? “Nomadism,” “Passing,” and “the West and the Rest” in German–Italian Solino","Communication, Culture and Critique",2013-10-08,Julia Khrebtan-Hörhager,Julia,Khrebtan-Hörhager,1.0,1.0,"1 Department of Communication Studies, Colorado State University, Fort Collins, CO, 80523-1784t, USA"
10.1111/cccr.12066,https://academic.oup.com/ccc/article/7/4/541/4055747,2014,Shifting Signifiers of Otherness: The 2002 “DC Snipers” in the U.S. Press,"Communication, Culture and Critique",2013-10-08,Angie Chuang,Angie,Chuang,2.0,1.0,"1 School of Communication, American University, Washington, DC, 20016, USA"
10.1111/cccr.12066,https://academic.oup.com/ccc/article/7/4/541/4055747,2014,Shifting Signifiers of Otherness: The 2002 “DC Snipers” in the U.S. Press,"Communication, Culture and Critique",2013-10-08,Robin Chin Roemer,Robin,Roemer,2.0,2.0,"1 School of Communication, American University, Washington, DC, 20016, USA   2 University Libraries, University of Washington, Seattle, WA, USA"
10.1111/cccr.12059,https://academic.oup.com/ccc/article/7/4/559/4054720,2014,“News with a Kick”: A Model of Oppositional Reporting,"Communication, Culture and Critique",2013-10-08,Tony Harcup,Tony,Harcup,1.0,1.0,"1 Department of Journalism Studies, University of Sheffield, Sheffield, S13NJ, UK"
10.1111/cccr.12023,https://academic.oup.com/ccc/article/7/4/578/4054729,2014,Hiding in Plain Sight: Reproducing Masculine Culture at a Video Game Studio,"Communication, Culture and Critique",2013-10-08,Robin Johnson,Robin,Johnson,1.0,1.0,"1 Department of Mass Communication, Sam Houston State University, Huntsville, TX, 77341, USA"
10.1111/cccr.12065,https://academic.oup.com/ccc/article/7/4/595/4054751,2014,"Creative Industries, Showbiz, and Sexualized Young Women: The Hong Kong Book Fair","Communication, Culture and Critique",2013-10-08,Yiu Fai Chow,Yiu,Chow,1.0,1.0,"1 Department of Humanities and Creative Writing, Hong Kong Baptist University, Hong Kong, Hong Kong"
10.1111/cccr.12067,https://academic.oup.com/ccc/article/7/4/612/4054766,2014,Ecocultural Schizophrenia: Dialectical Environmental Discourses and Practices,"Communication, Culture and Critique",2013-10-08,Elizabeth Dickinson,Elizabeth,Dickinson,1.0,1.0,"1 Communication Area, Kenan-Flagler Business School, University of North Carolina at Chapel Hill, NC, USA"
10.1111/cccr.12051,https://academic.oup.com/ccc/article/7/3/267/4054570,2014,Refugee Status: Tracing the Global Flows of M.I.A.,"Communication, Culture and Critique",2014-05-21,Brian Creech,Brian,Creech,1.0,1.0,"1 Department of Journalism, Temple University, Philadelphia, PA, 19128, USA"
10.1111/cccr.12050,https://academic.oup.com/ccc/article/7/3/283/4054585,2014,Contending with Capitalism: Political Economic Analysis of Eco-Activism on Whale Wars,"Communication, Culture and Critique",2014-05-21,Nicole B. Cox,Nicole,Cox,1.0,1.0,"1 Communication Arts, Valdosta State University, Valdosta, GA, 31698, USA"
10.1111/cccr.12052,https://academic.oup.com/ccc/article/7/3/303/4054604,2014,"Bridging the Political Deficit: Loss, Morality, and Agency in Films Addressing Climate Change","Communication, Culture and Critique",2014-05-21,Philip Hammond,Philip,Hammond,2.0,1.0,"1 Centre for Media &amp; Culture Research, London South Bank University, London, SE1 0AA, UK"
10.1111/cccr.12052,https://academic.oup.com/ccc/article/7/3/303/4054604,2014,"Bridging the Political Deficit: Loss, Morality, and Agency in Films Addressing Climate Change","Communication, Culture and Critique",2014-05-21,Hugh Ortega Breton,Hugh,Breton,2.0,2.0,"2 Department of Media &amp; Communications, University of Leicester, Leicester, LE1 7RH, UK"
10.1111/cccr.12055,https://academic.oup.com/ccc/article/7/3/320/4054618,2014,"Housing, Not Handcuffs: Homeless Misrecognition and “SafeGround Sacramento's” Homeless Activism","Communication, Culture and Critique",2014-05-21,Michael K. Middleton,Michael,Middleton,1.0,1.0,"1 Department of Communication, University of Utah, Salt Lake City, UT, 84112, USA"
10.1111/cccr.12053,https://academic.oup.com/ccc/article/7/3/338/4054633,2014,Sixteen Days of Glory: A Critical-Cultural Analysis of Bud Greenspan's Official Olympic Documentaries,"Communication, Culture and Critique",2014-05-21,Lori A. Roessner,Lori,Roessner,1.0,1.0,"1 College of Communication and Information, The University of Tennessee in Knoxville, Knoxville, TN, 37996-0333, USA"
10.1111/cccr.12041,https://academic.oup.com/ccc/article/7/3/356/4054687,2014,"The “Guido” Situation: Minstrelsy, Parody, and Ethnic Performance on MTV's Jersey Shore","Communication, Culture and Critique",2014-05-21,Alexandra Sastre,Alexandra,Sastre,1.0,1.0,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA, USA"
10.1111/cccr.12054,https://academic.oup.com/ccc/article/7/3/371/4054700,2014,Intersectionality and Quare Theory: Fantasizing African American Male Same-Sex Relationships in Noah's Arc: Jumping the Broom,"Communication, Culture and Critique",2014-05-21,Shinsuke Eguchi,Shinsuke,Eguchi,3.0,1.0,"1 Department of Communication &amp; Journalism, University of New Mexico, Albuquerque, NM, 87131, USA"
10.1111/cccr.12054,https://academic.oup.com/ccc/article/7/3/371/4054700,2014,Intersectionality and Quare Theory: Fantasizing African American Male Same-Sex Relationships in Noah's Arc: Jumping the Broom,"Communication, Culture and Critique",2014-05-21,Bernadette M. Calafell,Bernadette,Calafell,3.0,2.0,"2 Department of Communication Studies, University of Denver, Denver, CO, 80208, USA"
10.1111/cccr.12054,https://academic.oup.com/ccc/article/7/3/371/4054700,2014,Intersectionality and Quare Theory: Fantasizing African American Male Same-Sex Relationships in Noah's Arc: Jumping the Broom,"Communication, Culture and Critique",2014-05-21,Nicole Files-Thompson,Nicole,Files-Thompson,3.0,3.0,"3 Department of Mass Communication, Lincoln University, Lincoln University, PA, 19352, USA"
10.1111/cccr.12056,https://academic.oup.com/ccc/article/7/3/390/4054736,2014,"Return of the Ridiculous, or Caricature as Political Cliché","Communication, Culture and Critique",2014-05-21,Christopher J. Gilbert,Christopher,Gilbert,1.0,1.0,"1 Department of Communication and Culture, Indiana University, Bloomington, IN, 47405, USA"
10.1111/cccr.12042,https://academic.oup.com/ccc/article/7/2/137/4054558,2014,"Not for Neda: Digital Media, (Citizen) Journalism, and the Invention of a Postfeminist Martyr","Communication, Culture and Critique",2014-03-27,Mehdi Semati,Mehdi,Semati,2.0,1.0,"1 Department of Communication, Northern Illinois University, DeKalb, IL, 60115, USA"
